target_url,target_url_domain,final_url,final_url_domain,final_url_website,canonical_link,final_url_mimetype,final_url_live,target_url_redirects,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,final_url_status_code,target_url_404_test,scan_date,scan_date,primary_scan_status,not_found_scan_status,robots_txt_scan_status,sitemap_xml_scan_status,dns_scan_status,dns_ipv6,dns_hostname,source_list_federal_domains,source_list_dap,source_list_pulse,source_list_other,cms,cloud_dot_gov_pages,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_count,uswds_usa_classes,uswds_inline_css,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,og_article_published_final_url,og_article_modified_final_url,og_title_final_url,og_description_final_url,main_element_present_final_url,robots_txt_final_url,robots_txt_detected,robots_txt_final_url_live,robots_txt_target_url_redirects,robots_txt_final_url_status_code,robots_txt_final_url_mimetype,robots_txt_final_url_filesize_in_bytes,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_final_url,sitemap_xml_detected,sitemap_xml_final_url_live,sitemap_xml_target_url_redirects,sitemap_xml_final_url_status_code,sitemap_xml_final_url_mimetype,sitemap_xml_final_url_filesize_in_bytes,sitemap_xml_count,sitemap_xml_pdf_count,third_party_service_domains,third_party_service_count,login_detected,dap_detected_final_url,dap_parameters_final_url
co.faribault.mn.us,mn.us,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 11:14:42,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cityoftemecula.org,cityoftemecula.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:03,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.goliad.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:04,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.hansford.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:04,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.hockley.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:04,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.jasper.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:05,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.kenosha.wi.us,wi.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:05,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.kimble.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:05,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.llano.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:06,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.meeker.mn.us,mn.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:06,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.moore.nc.us,nc.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:06,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.north-slope.ak.us,ak.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:15:21,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.parker.tx.us,tx.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:15:21,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.rains.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:22,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.refugio.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:22,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.sabine.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:22,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.sheridan.nd.us,nd.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:23,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.freestone.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:23,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.frio.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:23,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.harris.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:24,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.anson.nc.us,nc.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:26,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.imperial.ca.us,ca.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:26,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.karnes.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:27,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.lamar.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:27,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.hernando.fl.us,fl.us,https://www.hernandocounty.us/,hernandocounty.us,www.hernandocounty.us,,text/html,TRUE,TRUE,FALSE,FALSE,,,,200,,2023-03-16 10:25:12,2023-03-16 11:15:34,completed,unknown_error,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,"Hernando County, FL | Home","Hernando County, also known as Florida's Adventure Coast, is the geographic center of the state. The location is ideal to start or expand a business.",FALSE,https://www.hernandocounty.us/robots.txt,TRUE,TRUE,TRUE,200,text/plain,6641,,,https://www.hernandocounty.us/sitemap.xml,TRUE,TRUE,TRUE,200,text/xml,1553,0,0,"1310399.global.siteimproveanalytics.io,api.userway.org,cdn.userway.org,cmsres.visioninternet.com,cogbotv2-cap1.mybluemix.net,fonts.gstatic.com,siteimproveanalytics.com,stats.g.doubleclick.net,translate-pa.googleapis.com,translate.google.com,translate.googleapis.com,www.google-analytics.com,www.gstatic.com",13,,FALSE,
co.madison.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:34,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.mille-lacs.mn.us,mn.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:35,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.morris.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:35,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.okaloosa.fl.us,fl.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:15:36,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.parmer.tx.us,tx.us,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 11:15:36,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.butler.pa.us,pa.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:38,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.saint-marys.md.us,md.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:38,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.san-saba.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:39,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.pecos.tx.us,tx.us,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:15:39,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.traill.nd.us,nd.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:39,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.walker.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:39,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.stevens.wa.us,wa.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:40,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.yamhill.or.us,or.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:40,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.wayne.ny.us,ny.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:40,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.yoakum.tx.us,tx.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:40,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
comptoncity.org,comptoncity.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:15:41,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cooperativepatentclassification.org,cooperativepatentclassification.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:41,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cottontownship.org,cottontownship.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:41,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.fayette.pa.us,pa.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:15:58,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cscj.org,cscj.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:15:58,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
columbianh.org,columbianh.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:16:10,timeout,completed,invalid_ssl_cert,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danvilleiowa.com,danvilleiowa.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:16:10,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dearborncounty.org,dearborncounty.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:16:11,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
co.lenoir.nc.us,nc.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:16:42,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dobbsferry.com,dobbsferry.com,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 11:16:42,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
downers.us,downers.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:16:43,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunbartonnh.org,dunbartonnh.org,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 11:16:43,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthsystemcog.org,earthsystemcog.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:16:44,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cowleycounty.org,cowleycounty.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:16:56,timeout,unknown_error,timeout,timeout,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
csosa.org,csosa.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:13,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edgewood.pgh.pa.us,pa.us,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:14,unknown_error,unknown_error,unknown_error,unknown_error,completed,TRUE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elk-mound.org,elk-mound.org,https://www.wisconsinsigncompany.com/apparel-printing/,wisconsinsigncompany.com,www.wisconsinsigncompany.com,https://www.wisconsinsigncompany.com/apparel-printing/,text/html,TRUE,TRUE,FALSE,FALSE,,,,200,FALSE,2023-03-16 10:25:12,2023-03-16 11:17:20,completed,completed,completed,completed,completed,TRUE,,FALSE,FALSE,FALSE,FALSE,WordPress,FALSE,0,0,0,0,0,0,0,0,,0,,,,,TRUE,https://www.wisconsinsigncompany.com/apparel-printing/,FALSE,TRUE,TRUE,200,text/html,,,,https://www.wisconsinsigncompany.com/apparel-printing/,FALSE,TRUE,TRUE,200,text/html,,,,"analytics.google.com,cdn.callrail.com,js.callrail.com,mmwm.b-cdn.net,www.google-analytics.com,www.googletagmanager.com",6,,FALSE,
emergencyclosingcenter.com,emergencyclosingcenter.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:20,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
environmentaltrust.org,environmentaltrust.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:17:20,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
essexfellsboro.com,essexfellsboro.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:21,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ewg.apec.org,apec.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:21,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farmington.nh.us,nh.us,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 11:17:22,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdrlibrary.marist.edu,marist.edu,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:22,connection_refused,unknown_error,connection_refused,connection_refused,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
findtbresources.org,findtbresources.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:22,unknown_error,unknown_error,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fltreasurehunt.org,fltreasurehunt.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:17:26,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepriverct.com,deepriverct.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:26,timeout,unknown_error,timeout,timeout,completed,FALSE,awsglobalaccelerator.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
franciscreek.org,franciscreek.org,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:17:26,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortann.us,fortann.us,https://fortann.us/,fortann.us,fortann.us,,text/html,TRUE,FALSE,TRUE,TRUE,,,,200,FALSE,2023-03-16 10:25:12,2023-03-16 11:17:27,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,,,TRUE,https://fortann.us/robots.txt,TRUE,TRUE,FALSE,200,text/plain,68,120,,https://fortann.us/sitemap.xml,TRUE,TRUE,FALSE,200,text/html,855,0,0,"afs.googleusercontent.com,fonts.googleapis.com,fonts.gstatic.com,partner.googleadservices.com,www.google.com",5,,FALSE,
frontiernet.net/~pavtown,frontiernet.net,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:17:27,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield-twp.com,garfield-twp.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:17:28,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
genbank.com,genbank.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:28,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easthanoverpa.com,easthanoverpa.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:59,timeout,unknown_error,timeout,timeout,completed,TRUE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gopcfc.org,gopcfc.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:17:59,dns_resolution_error,unknown_error,dns_resolution_error,dns_resolution_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grand-island.com,grand-island.com,https://www.grand-island.com/,grand-island.com,www.grand-island.com,,text/html,TRUE,TRUE,TRUE,FALSE,,,,200,TRUE,2023-03-16 10:25:12,2023-03-16 11:18:09,completed,completed,completed,completed,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,0,0,0,0,0,0,0,0,,0,,,"City of Grand Island, NE | Home",,FALSE,https://www.grand-island.com/robots.txt,TRUE,TRUE,TRUE,200,text/plain,6674,,,https://www.grand-island.com/sitemap.xml,TRUE,TRUE,TRUE,200,text/xml,1540,0,0,"fonts.gstatic.com,stats.g.doubleclick.net,translate-pa.googleapis.com,translate.google.com,translate.googleapis.com,www.google-analytics.com,www.googletagmanager.com,www.gstatic.com",8,,FALSE,
grantsburgwi.com,grantsburgwi.com,,,,,,,,,,,,,,TRUE,2023-03-16 10:25:12,2023-03-16 11:18:11,unknown_error,completed,unknown_error,unknown_error,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greatfallssc.net,greatfallssc.net,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 11:18:11,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easttawas.publishpath.com,publishpath.com,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:18:11,timeout,unknown_error,timeout,timeout,completed,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guttenbergnj.org,guttenbergnj.org,,,,,,,,,,,,,,,2023-03-16 10:25:12,2023-03-16 11:18:12,connection_reset,unknown_error,connection_reset,connection_reset,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hackettstown.net,hackettstown.net,,,,,,,,,,,,,,FALSE,2023-03-16 10:25:12,2023-03-16 11:18:12,invalid_ssl_cert,completed,invalid_ssl_cert,invalid_ssl_cert,completed,FALSE,amazonaws.com,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
